layer_names,pr
conv1,0.0
layer1.0.conv1,0.96606445
layer1.0.conv2,0.950331
layer1.0.conv3,0.6847534
layer1.0.shortcut.0,0.8342285
layer1.1.conv1,0.56121826
layer1.1.conv2,0.48103842
layer1.1.conv3,0.45983887
layer1.2.conv1,0.47546387
layer1.2.conv2,0.44637045
layer1.2.conv3,0.27954102
layer2.0.conv1,0.2244873
layer2.0.conv2,0.26862252
layer2.0.conv3,0.23228455
layer2.0.shortcut.0,0.31731415
layer2.1.conv1,0.24407959
layer2.1.conv2,0.1215549
layer2.1.conv3,0.14277649
layer2.2.conv1,0.13243103
layer2.2.conv2,0.10812039
layer2.2.conv3,0.09501648
layer2.3.conv1,0.07350159
layer2.3.conv2,0.10318332
layer2.3.conv3,0.10505676
layer3.0.conv1,0.06317139
layer3.0.conv2,0.10147434
layer3.0.conv3,0.09851456
layer3.0.shortcut.0,0.13096046
layer3.1.conv1,0.14373016
layer3.1.conv2,0.09586927
layer3.1.conv3,0.081596375
layer3.2.conv1,0.14030838
layer3.2.conv2,0.14832899
layer3.2.conv3,0.128479
layer3.3.conv1,0.1662941
layer3.3.conv2,0.23499383
layer3.3.conv3,0.22549057
layer3.4.conv1,0.16424179
layer3.4.conv2,0.2622579
layer3.4.conv3,0.28680038
layer3.5.conv1,0.16853714
layer3.5.conv2,0.3236033
layer3.5.conv3,0.4426117
layer4.0.conv1,0.13186073
layer4.0.conv2,0.3199005
layer4.0.conv3,0.45336246
layer4.0.shortcut.0,0.51567936
layer4.1.conv1,0.47870064
layer4.1.conv2,0.35509872
layer4.1.conv3,0.5119457
layer4.2.conv1,0.75901127
layer4.2.conv2,0.7903667
layer4.2.conv3,0.78856087
linear,0.0
