layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.76123047
layer1.0.conv2_1x1,0.84936523
layer1.0.conv3_3x3,0.85828996
layer1.0.conv4_1x1,0.74560547
layer1.0.conv5_1x1,0.8253174
layer1.0.shortcut.0,0.6334839
layer2.0.conv1_1x1,0.8145447
layer2.0.conv2_1x1,0.81359863
layer2.0.conv3_3x3,0.81036377
layer2.0.conv4_1x1,0.6001587
layer2.0.conv5_1x1,0.6869507
layer2.0.shortcut.0,0.7721939
layer3.0.conv1_1x1,0.76332855
layer3.0.conv2_1x1,0.6753998
layer3.0.conv3_3x3,0.7646196
layer3.0.conv4_1x1,0.43247986
layer3.0.conv5_1x1,0.6765251
layer3.0.shortcut.0,0.79823303
layer3.1.conv1_1x1,0.7453842
layer3.1.conv2_1x1,0.4809265
layer3.1.conv3_3x3,0.57699585
layer3.1.conv4_1x1,0.27630615
layer3.1.conv5_1x1,0.5328789
layer4.0.conv1_1x1,0.64985466
layer4.0.conv2_1x1,0.57357407
layer4.0.conv3_3x3,0.7956903
layer4.0.conv4_1x1,0.57933426
layer4.0.conv5_1x1,0.9635
layer4.0.shortcut.0,0.9952259
linear,0.0
